customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-04165,Female,1,Yes,No,63,Yes,No,DSL,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,117.46,7481.95,No
CUST-04166,Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.32,7215.06,No
CUST-04167,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),57.76,1646.02,Yes
CUST-04168,Female,0,Yes,No,25,Yes,Yes,DSL,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,107.3,2680.69,No
CUST-04169,Male,0,No,Yes,61,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),102.07,6205.18,No
CUST-04170,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No,Two year,No,Bank transfer (automatic),111.05,3457.57,No
CUST-04171,Female,0,No,No,54,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24.69,1338.07,No
CUST-04172,Male,0,No,Yes,67,Yes,No phone service,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,54.06,3651.35,No
CUST-04173,Female,0,No,No,51,Yes,No,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,22.75,1231.35,No
CUST-04174,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,Two year,No,Credit card (automatic),50.79,2933.57,No
CUST-04175,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),46.62,1559.26,Yes
CUST-04176,Male,1,No,No,59,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),110.86,6498.74,No
CUST-04177,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,114.38,2414.42,Yes
CUST-04178,Male,0,No,No,56,Yes,No,No,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,88.9,5022.77,Yes
CUST-04179,Female,0,No,Yes,37,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,46.85,1715.81,No
CUST-04180,Male,0,Yes,Yes,64,No,Yes,Fiber optic,No,Yes,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),18.71,1217.78,Yes
CUST-04181,Male,0,No,Yes,19,Yes,No phone service,No,No,No,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,86.4,1616.1,No
CUST-04182,Male,0,No,No,53,Yes,Yes,No,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,68.94,3677.78,Yes
CUST-04183,Male,1,No,No,71,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),39.15,2746.05,No
CUST-04184,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,35.93,2287.07,No
CUST-04185,Female,0,No,No,62,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,75.11,4640.6,No
CUST-04186,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,31.29,2146.68,No
CUST-04187,Female,0,Yes,No,19,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.0,1416.19,Yes
CUST-04188,Female,0,No,No,2,Yes,No,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),111.43,241.14,Yes
CUST-04189,Female,0,Yes,Yes,6,No,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),98.73,571.07,No
CUST-04190,Female,0,Yes,No,29,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,114.03,3219.89,Yes
CUST-04191,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,No,Mailed check,43.32,1801.91,No
CUST-04192,Male,0,No,Yes,51,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,115.11,5862.09,No
CUST-04193,Female,0,No,No,5,Yes,Yes,No,No,No,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,66.47,325.09,No
CUST-04194,Male,0,Yes,No,41,Yes,No,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Mailed check,82.33,3381.84,No
CUST-04195,Male,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,47.99,3022.2,Yes
CUST-04196,Female,0,No,Yes,30,No,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),119.41,3531.59,No
CUST-04197,Male,0,No,Yes,62,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),62.65,3834.95,No
CUST-04198,Male,0,Yes,No,27,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),37.13,1040.94,No
CUST-04199,Male,0,Yes,No,50,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,76.54,3898.81,No
CUST-04200,Male,0,No,No,52,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),44.07,2342.71,Yes
CUST-04201,Female,0,Yes,No,49,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),62.47,3051.83,No
CUST-04202,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,39.22,2398.6,Yes
CUST-04203,Female,0,Yes,No,60,Yes,No,DSL,Yes,No,Yes,No internet service,No,No internet service,Two year,No,Electronic check,57.45,3508.76,No
CUST-04204,Female,0,No,No,54,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,27.44,1547.08,No
CUST-04205,Female,0,Yes,No,5,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),47.05,214.9,No
CUST-04206,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,43.37,436.18,Yes
CUST-04207,Female,1,No,No,34,Yes,No,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),114.67,3954.26,Yes
CUST-04208,Female,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),78.44,2763.59,No
CUST-04209,Female,0,Yes,No,20,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,20.71,355.77,No
CUST-04210,Female,1,Yes,Yes,63,No,Yes,DSL,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),111.2,7003.37,No
CUST-04211,Male,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,83.72,5531.05,Yes
CUST-04212,Female,0,Yes,No,30,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Two year,Yes,Mailed check,52.39,1544.72,No
CUST-04213,Male,0,No,Yes,69,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,55.37,3821.36,No
CUST-04214,Male,0,No,No,70,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,Yes,One year,Yes,Electronic check,21.2,1471.9,No
CUST-04215,Male,1,Yes,No,3,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),117.38,262.32,Yes
CUST-04216,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),105.77,5212.35,No
CUST-04217,Female,0,No,Yes,42,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),24.67,1013.08,No
CUST-04218,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,87.52,2010.89,No
CUST-04219,Female,0,No,Yes,44,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),63.82,2826.1,No
CUST-04220,Female,0,No,No,1,No,No,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,One year,Yes,Electronic check,100.45,104.96,No
CUST-04221,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),81.58,4443.02,No
CUST-04222,Female,0,Yes,No,52,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),60.11,3123.62,No
CUST-04223,Male,0,No,No,36,Yes,No,DSL,Yes,Yes,No,No,No internet service,No internet service,Two year,No,Credit card (automatic),62.51,2254.1,No
CUST-04224,Male,0,Yes,No,38,No,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.46,3225.23,Yes
CUST-04225,Female,0,No,No,44,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.78,3696.17,No
CUST-04226,Female,0,Yes,No,47,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),74.88,3524.0,Yes
CUST-04227,Male,0,Yes,No,29,No,Yes,No,No,No internet service,No,No,No internet service,No,Month-to-month,No,Electronic check,108.18,3177.91,No
CUST-04228,Female,0,Yes,Yes,51,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,97.49,5031.49,Yes
CUST-04229,Female,1,Yes,Yes,41,Yes,No phone service,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,30.1,1325.41,No
CUST-04230,Female,0,No,Yes,64,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),106.93,6876.9,Yes
CUST-04231,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),38.58,1798.27,Yes
CUST-04232,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,114.94,2563.55,No
CUST-04233,Female,1,No,Yes,17,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,100.35,1696.86,No
CUST-04234,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),110.73,627.64,Yes
CUST-04235,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,87.01,5257.74,No
CUST-04236,Female,0,No,No,6,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,No,Two year,No,Mailed check,84.46,572.63,No
CUST-04237,Female,1,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.41,2380.32,Yes
CUST-04238,Male,0,No,Yes,17,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),81.86,1417.9,Yes
CUST-04239,Female,0,Yes,No,59,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,60.87,3669.79,No
CUST-04240,Male,1,No,Yes,39,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),33.65,1378.2,No
CUST-04241,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,54.73,2956.71,No
CUST-04242,Male,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,85.54,4037.85,No
CUST-04243,Female,0,Yes,No,37,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,107.32,3930.57,No
CUST-04244,Male,1,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No,One year,Yes,Electronic check,62.68,2938.71,No
CUST-04245,Female,0,No,No,68,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,One year,No,Mailed check,47.58,3275.88,Yes
CUST-04246,Male,1,Yes,Yes,27,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),34.42,895.34,No
CUST-04247,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),59.11,1575.13,Yes
CUST-04248,Male,0,Yes,No,72,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),47.02,3410.68,No
CUST-04249,Male,1,Yes,No,63,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.61,4029.53,No
CUST-04250,Male,0,No,No,52,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No internet service,Two year,No,Credit card (automatic),28.28,1445.9,No
CUST-04251,Male,0,Yes,Yes,47,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),93.02,4396.75,No
CUST-04252,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),18.45,472.96,No
CUST-04253,Male,0,No,No,57,No,No,DSL,No,No internet service,No,Yes,No,No,Month-to-month,No,Mailed check,89.36,5146.01,Yes
CUST-04254,Female,0,No,No,42,Yes,No,No,No,No,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),49.28,2063.73,No
CUST-04255,Female,0,No,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,54.64,2667.09,No
CUST-04256,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Two year,No,Credit card (automatic),35.46,891.24,No
CUST-04257,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),116.75,8394.88,Yes
CUST-04258,Female,0,No,No,33,No,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,No,One year,No,Credit card (automatic),23.4,763.07,No
CUST-04259,Male,1,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,46.87,1664.58,No
CUST-04260,Male,0,No,Yes,16,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No,One year,Yes,Electronic check,32.99,446.29,No
CUST-04261,Male,0,Yes,No,36,Yes,Yes,No,No internet service,No,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,67.19,2452.02,No
CUST-04262,Female,0,No,No,66,Yes,Yes,DSL,No,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),75.12,4862.61,Yes
CUST-04263,Male,0,Yes,No,56,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No internet service,Two year,Yes,Electronic check,38.02,2272.1,No
CUST-04264,Male,0,No,No,17,Yes,No,No,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Electronic check,84.84,1363.93,No
CUST-04265,Male,0,Yes,No,20,Yes,No,No,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,74.37,1472.4,No
CUST-04266,Male,1,No,Yes,8,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,103.9,933.23,Yes
CUST-04267,Male,1,Yes,No,18,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),110.47,2033.75,No
CUST-04268,Female,0,Yes,Yes,18,Yes,No,No,No,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),88.84,1682.07,No
CUST-04269,Male,1,Yes,No,18,No,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,82.29,1491.79,Yes
CUST-04270,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.75,240.02,Yes
CUST-04271,Female,0,Yes,No,72,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,No,Month-to-month,No,Mailed check,35.05,2575.81,Yes
CUST-04272,Female,1,Yes,No,51,No,Yes,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),108.09,5557.63,No
CUST-04273,Female,0,Yes,Yes,10,Yes,No,DSL,No internet service,Yes,No internet service,No,No,No,Two year,No,Electronic check,54.74,522.7,No
CUST-04274,Female,0,No,No,14,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.52,1253.09,No
CUST-04275,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,62.95,1621.97,No
CUST-04276,Male,0,No,Yes,47,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Two year,No,Electronic check,110.1,5191.62,No
CUST-04277,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,59.57,1701.58,No
CUST-04278,Female,0,No,No,56,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,75.12,4246.17,No
CUST-04279,Male,1,No,No,42,Yes,No phone service,Fiber optic,No,No internet service,No,No,Yes,No,One year,Yes,Credit card (automatic),37.12,1606.67,No
CUST-04280,Male,0,Yes,No,4,Yes,Yes,DSL,No,No internet service,No,Yes,No,No,Two year,Yes,Credit card (automatic),74.51,307.33,No
CUST-04281,Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),38.66,435.88,No
CUST-04282,Female,0,No,No,24,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,99.04,2391.43,Yes
CUST-04283,Female,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,55.47,3717.89,No
CUST-04284,Female,0,No,No,37,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,61.28,2335.44,No
CUST-04285,Male,0,No,No,2,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,83.31,161.74,Yes
CUST-04286,Female,1,No,No,12,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),26.77,375.9,No
CUST-04287,Female,1,No,Yes,21,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,50.11,1061.58,No
CUST-04288,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,113.2,7803.99,Yes
CUST-04289,Male,1,No,No,71,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.94,7636.14,No
CUST-04290,Female,0,No,Yes,64,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),41.58,2615.33,No
CUST-04291,Male,0,Yes,No,68,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),70.31,4745.74,No
CUST-04292,Female,0,Yes,Yes,43,Yes,No phone service,DSL,Yes,No,No,No internet service,No,Yes,One year,Yes,Electronic check,77.5,3343.12,No
CUST-04293,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,Two year,Yes,Mailed check,48.77,2567.48,No
CUST-04294,Male,0,Yes,Yes,62,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.46,3246.24,No
CUST-04295,Male,0,Yes,No,12,No,Yes,Fiber optic,No,No,Yes,No internet service,No,No,One year,No,Bank transfer (automatic),117.75,1461.23,No
CUST-04296,Female,0,Yes,No,1,No,No,DSL,No,No internet service,No,No,Yes,No,One year,Yes,Mailed check,32.13,91.08,Yes
CUST-04297,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Two year,Yes,Credit card (automatic),110.96,7956.11,No
CUST-04298,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,One year,Yes,Electronic check,54.13,1727.46,No
CUST-04299,Male,0,Yes,No,64,Yes,No,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,42.38,2722.05,No
CUST-04300,Female,0,Yes,No,68,Yes,No,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),44.57,3022.39,Yes
CUST-04301,Female,0,Yes,Yes,14,Yes,No,DSL,No,No,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,46.9,594.1,No
CUST-04302,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,47.26,704.86,No
CUST-04303,Female,0,No,Yes,9,No,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,43.91,380.33,Yes
CUST-04304,Female,0,No,Yes,26,Yes,Yes,No,Yes,No,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,103.93,2728.23,No
CUST-04305,Male,0,No,No,49,Yes,No phone service,Fiber optic,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,45.31,2208.07,No
CUST-04306,Female,0,No,No,17,No,No,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,105.91,1797.43,Yes
CUST-04307,Female,0,No,Yes,68,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Two year,No,Electronic check,116.87,7866.35,Yes
CUST-04308,Female,0,Yes,Yes,60,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),46.44,2883.89,No
CUST-04309,Female,0,Yes,Yes,3,Yes,No,No,Yes,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),75.64,239.94,Yes
CUST-04310,Male,0,No,Yes,25,Yes,No,DSL,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),64.53,1617.29,Yes
CUST-04311,Male,0,No,Yes,21,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,104.36,2207.18,Yes
CUST-04312,Male,0,Yes,No,12,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),49.44,502.83,No
CUST-04313,Female,0,No,No,54,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),96.01,5191.56,No
CUST-04314,Female,0,Yes,No,1,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.52,66.52,No
